valor_original,valor_normalizado,codigo_dane,metodo,confianza,revisado
Puerto Bogotá D.C.,PUERTO BOGOTA DC,11001,manual_bogota,99.5,True
|BOGOTÁ D.C,BOGOTA DC,11001,manual_bogota,99.5,True
CARAGENA DE INDIAS,CARAGENA DE INDIAS,13001,fuzzy_corto_fuerte,96.77,True
CARTAG ENA DE INDIAS,CARTAG ENA DE INDIAS,13001,fuzzy_corto_fuerte,96.97,True
CARTAGEANA DE INDIAS,CARTAGEANA DE INDIAS,13001,fuzzy_corto_fuerte,96.97,True
CARTAGENA DE INDAS,CARTAGENA DE INDAS,13001,fuzzy_corto_fuerte,96.77,True
CARTAGENA DE INDIA,CARTAGENA DE INDIA,13001,fuzzy_corto_fuerte,96.77,True
CARTAGENA DE INDIAS  D.T Y C - BOLIVAR,CARTAGENA DE INDIAS D T Y C BOLIVAR,13001,fuzzy_corto_fuerte,99.0,True
CRTAGENA DE INDIAS,CRTAGENA DE INDIAS,13001,fuzzy_corto_fuerte,96.77,True
Cartagena de Indias D.,CARTAGENA DE INDIAS D,13001,core_oficial_exacto,100.0,True
ALTOS DE ROSARIO,ALTOS DE ROSARIO,13030,core_oficial_exacto,100.0,True
CORDOBA BOLIVAR,CORDOBA BOLIVAR,13212,core_oficial_exacto_depto,100.0,True
CÓRDOBA BOLÍVAR,CORDOBA BOLIVAR,13212,core_oficial_exacto_depto,100.0,True
CÓRDOBA – BOLÍVAR,CORDOBA BOLIVAR,13212,core_oficial_exacto_depto,100.0,True
"Córdoba , Bolívar",CORDOBA BOLIVAR,13212,core_oficial_exacto_depto,100.0,True
Córdoba - Bolívar,CORDOBA BOLIVAR,13212,core_oficial_exacto_depto,100.0,True
MUNICIPAL DE CORDOBA - BOLIVAR,MUNICIPAL DE CORDOBA BOLIVAR,13212,core_oficial_exacto_depto,100.0,True
CLEMANCIA BOLIVAR,CLEMANCIA BOLIVAR,13222,fuzzy_corto_fuerte,96.89,True
CLEMECIA BOLIVAR,CLEMECIA BOLIVAR,13222,fuzzy_corto_fuerte,99.0,True
CLEMEMENCIA-BOLIVAR,CLEMEMENCIA BOLIVAR,13222,fuzzy_corto_fuerte,98.0,True
CLEMEMNCIA-BOLIVAR,CLEMEMNCIA BOLIVAR,13222,fuzzy_corto_fuerte,99.0,True
EL CARMEN DE BOLOIVAR,EL CARMEN DE BOLOIVAR,13244,fuzzy_corto_fuerte,96.55,True
El Carmen de Bolíva,EL CARMEN DE BOLIVA,13244,fuzzy_corto_fuerte,96.3,True
PEÑÓN - BOLÍVAR,PENON BOLIVAR,13268,core_oficial_exacto_depto,100.0,True
DE MAGANGUÉ BOLÍVAR,DE MAGANGUE BOLIVAR,13430,core_oficial_exacto,100.0,True
MANGAGUE BOLIVAR,MANGAGUE BOLIVAR,13430,fuzzy_corto_con_depto,95.5,True
MARANGUE BOLIVAR,MARANGUE BOLIVAR,13430,fuzzy_corto_con_depto,95.5,True
DE MOMPOX BOLÍVAR,DE MOMPOX BOLIVAR,13468,alias_manual_exacto,99.0,True
"MOMPOS , BOLÍVAR",MOMPOS BOLIVAR,13468,alias_manual_exacto,99.0,True
MOMPOS BOLIVAR,MOMPOS BOLIVAR,13468,alias_manual_exacto,99.0,True
MOMPOX BOLIVAR,MOMPOX BOLIVAR,13468,alias_manual_exacto,99.0,True
MOMPÓX - BOLÍVAR,MOMPOX BOLIVAR,13468,alias_manual_exacto,99.0,True
Mompox,MOMPOX,13468,alias_manual_exacto,99.0,True
"Mompox , Bolívar",MOMPOX BOLIVAR,13468,alias_manual_exacto,99.0,True
Mompox-Bolívar,MOMPOX BOLIVAR,13468,alias_manual_exacto,99.0,True
Mompós - Bolívar,MOMPOS BOLIVAR,13468,alias_manual_exacto,99.0,True
REGIDOS BOLIVAR,REGIDOS BOLIVAR,13580,fuzzy_corto_con_depto,93.71,True
SAN JUAN  NEPOMUCENEO BOLIVAR,SAN JUAN NEPOMUCENEO BOLIVAR,13657,fuzzy_corto_fuerte,99.0,True
SAN JUAN DE NEPOMUCENO,SAN JUAN DE NEPOMUCENO,13657,core_oficial_exacto,100.0,True
SAN JUAN NEPOMUNCENO BOLIVAR,SAN JUAN NEPOMUNCENO BOLIVAR,13657,fuzzy_corto_fuerte,99.0,True
SANJUAN NEPOMUCENO,SANJUAN NEPOMUCENO,13657,fuzzy_corto_fuerte,97.3,True
san juan de nepomuceno bolivar,SAN JUAN DE NEPOMUCENO BOLIVAR,13657,core_oficial_exacto,100.0,True
SANTA CATLINA BOLIVAR,SANTA CATLINA BOLIVAR,13673,fuzzy_corto_fuerte,99.0,True
SANTA ROSA DE SUR DE BOLIVAR,SANTA ROSA DE SUR DE BOLIVAR,13688,core_oficial_exacto,100.0,True
SANTA ROSA SUR BOLIVAR,SANTA ROSA SUR BOLIVAR,13688,core_oficial_exacto,100.0,True
Santa Rosa Sur,SANTA ROSA SUR,13688,core_oficial_exacto,100.0,True
Santa Rosa Sur - Bolívar,SANTA ROSA SUR BOLIVAR,13688,core_oficial_exacto,100.0,True
"Santa Rosa Sur - Bolívar ,",SANTA ROSA SUR BOLIVAR,13688,core_oficial_exacto,100.0,True
Santa Rosa del Sur de Bolívar,SANTA ROSA DEL SUR DE BOLIVAR,13688,core_oficial_exacto,100.0,True
SOPLAVENTO BOLIVAR,SOPLAVENTO BOLIVAR,13760,fuzzy_corto_fuerte,99.0,True
TALAIGUA NUEVA - BOLIVAR,TALAIGUA NUEVA BOLIVAR,13780,fuzzy_corto_fuerte,99.0,True
TIQUISO BOLIVAR,TIQUISO BOLIVAR,13810,fuzzy_corto_fuerte,99.0,True
TURBAO BOLIVAR,TURBAO BOLIVAR,13836,fuzzy_corto_fuerte,99.0,True
MUNICIPAL DE TURBANA BOLIVAR,MUNICIPAL DE TURBANA BOLIVAR,13838,core_oficial_exacto,100.0,True
Briceño,BRICENO,15106,fuzzy_corto_fuerte,99.0,True
CHINQUINQUIRÁ,CHINQUINQUIRA,15176,fuzzy_corto_fuerte,96.0,True
JERICÓ,JERICO,15368,fuzzy_corto_fuerte,99.0,True
VILLA DE LEIVA - BOYACÁ,VILLA DE LEIVA BOYACA,15407,fuzzy_corto_fuerte,98.91,True
DE SAMACÁ - BOYACÁ,DE SAMACA BOYACA,15646,core_oficial_exacto,100.0,True
SAN LUIS GACENO BOYACÁ,SAN LUIS GACENO BOYACA,15667,core_oficial_exacto,100.0,True
SOGAMOSOS BOYACA,SOGAMOSOS BOYACA,15759,fuzzy_corto_fuerte,99.0,True
SOGAMOSOS DE BOYACA,SOGAMOSOS DE BOYACA,15759,fuzzy_corto_fuerte,99.0,True
TIBABOSA-BOYACA,TIBABOSA BOYACA,15806,fuzzy_corto_con_depto,95.5,True
MANZIALES CALDAS,MANZIALES CALDAS,17001,fuzzy_corto_fuerte,96.89,True
CHNCHINA-CALDAS,CHNCHINA CALDAS,17174,fuzzy_corto_fuerte,99.0,True
de Chinchiná - Caldas,DE CHINCHINA CALDAS,17174,core_oficial_exacto,100.0,True
DORADA,DORADA,17380,alias_manual_exacto,99.0,True
DORADA CALDAS,DORADA CALDAS,17380,alias_manual_exacto,99.0,True
"Dorada , Caldas",DORADA CALDAS,17380,alias_manual_exacto,99.0,True
Dorada Caldas,DORADA CALDAS,17380,alias_manual_exacto,99.0,True
Dorada- Caldas,DORADA CALDAS,17380,alias_manual_exacto,99.0,True
Dorada-Caldas,DORADA CALDAS,17380,alias_manual_exacto,99.0,True
L a Dorada Caldas,L A DORADA CALDAS,17380,fuzzy_corto_fuerte,99.0,True
MERCED CALDAS,MERCED CALDAS,17388,core_oficial_exacto,100.0,True
SAN JOSÉ DE CALDAS,SAN JOSE DE CALDAS,17665,core_oficial_exacto,100.0,True
MUNICIPAL VILLAMARÍA CALDAS,MUNICIPAL VILLAMARIA CALDAS,17873,core_oficial_exacto,100.0,True
Municipal de Villamaría Caldas,MUNICIPAL DE VILLAMARIA CALDAS,17873,core_oficial_exacto,100.0,True
VILLARMARÍA CALDAS,VILLARMARIA CALDAS,17873,fuzzy_corto_fuerte,99.0,True
SAN VICENTE DE CAGUAN,SAN VICENTE DE CAGUAN,18753,core_oficial_exacto,100.0,True
VALPARAISO,VALPARAISO,18860,fuzzy_corto_fuerte,99.0,True
FLORENCIA,FLORENCIA,19290,fuzzy_corto_fuerte,99.0,True
MERCEDERES-CAUCA,MERCEDERES CAUCA,19450,fuzzy_corto_fuerte,98.0,True
MORALES,MORALES,19473,fuzzy_corto_fuerte,99.0,True
PAEZ,PAEZ,19517,fuzzy_corto_fuerte,99.0,True
PENDAMÓ TUNIÁ CAUCA,PENDAMO TUNIA CAUCA,19548,fuzzy_corto_fuerte,99.0,True
PIENDAMO TULUA CAUCA,PIENDAMO TULUA CAUCA,19548,fuzzy_corto_con_depto,93.71,True
"Puerto teja , Cauca",PUERTO TEJA CAUCA,19573,fuzzy_corto_fuerte,99.0,True
de Puerto Tejada .Cauca,DE PUERTO TEJADA CAUCA,19573,core_oficial_exacto,100.0,True
ROSA CAUCA,ROSA CAUCA,19622,fuzzy_corto_fuerte,96.89,True
SANTA ROSA,SANTA ROSA,19701,fuzzy_corto_fuerte,99.0,True
Santa Rosa del,SANTA ROSA DEL,19701,fuzzy_corto_fuerte,99.0,True
AGUSTIN CEDAZZI - CESAR,AGUSTIN CEDAZZI CESAR,20013,fuzzy_corto_fuerte,99.0,True
CODAZZI,CODAZZI,20013,alias_manual_exacto,99.0,True
CODAZZI  CESAR,CODAZZI CESAR,20013,alias_manual_exacto,99.0,True
CODAZZI CESAR,CODAZZI CESAR,20013,alias_manual_exacto,99.0,True
Codazzi - Cesar,CODAZZI CESAR,20013,alias_manual_exacto,99.0,True
Codazzi – Cesar,CODAZZI CESAR,20013,alias_manual_exacto,99.0,True
MUNICIPAL DE AGUSTIN CODAZZI CESAR,MUNICIPAL DE AGUSTIN CODAZZI CESAR,20013,core_oficial_exacto,100.0,True
BECERIIL CESAR,BECERIIL CESAR,20045,fuzzy_corto_con_depto,95.5,True
BECERRIRL CESAR,BECERRIRL CESAR,20045,fuzzy_corto_fuerte,99.0,True
BECERRÍ CESAR,BECERRI CESAR,20045,fuzzy_corto_fuerte,99.0,True
CURAMANI CESAR,CURAMANI CESAR,20228,fuzzy_corto_con_depto,95.5,True
COPEY - CESAR,COPEY CESAR,20238,core_oficial_exacto,100.0,True
COPEY CESAR,COPEY CESAR,20238,core_oficial_exacto,100.0,True
COPEY-CESAR,COPEY CESAR,20238,core_oficial_exacto,100.0,True
"PASO , CESAR",PASO CESAR,20250,core_oficial_exacto,100.0,True
PASO CESAR,PASO CESAR,20250,core_oficial_exacto,100.0,True
PASO-CESAR,PASO CESAR,20250,core_oficial_exacto,100.0,True
JAGUA DE IBIRICO,JAGUA DE IBIRICO,20400,core_oficial_exacto,100.0,True
JAGUA DE IBIRICO ( CESAR ),JAGUA DE IBIRICO CESAR,20400,core_oficial_exacto,100.0,True
JAGUA DE IBIRICO CESAR,JAGUA DE IBIRICO CESAR,20400,core_oficial_exacto,100.0,True
"JUAGUA DE IBIRICO, CESAR",JUAGUA DE IBIRICO CESAR,20400,fuzzy_corto_fuerte,99.0,True
LA  JAGUA IBIRICO - CESAR,LA JAGUA IBIRICO CESAR,20400,core_oficial_exacto,100.0,True
LA JAGUA DE IBIRICO DE CESAR,LA JAGUA DE IBIRICO DE CESAR,20400,core_oficial_exacto,100.0,True
LA JAGUA DE IBÉRICA CESAR,LA JAGUA DE IBERICA CESAR,20400,fuzzy_corto_con_depto,92.62,True
LA JAGUA IBIRICO,LA JAGUA IBIRICO,20400,core_oficial_exacto,100.0,True
LA JUAGUA DE IBIRICO CESAR,LA JUAGUA DE IBIRICO CESAR,20400,fuzzy_corto_fuerte,99.0,True
PAZ DE CESAR,PAZ DE CESAR,20621,core_oficial_exacto_depto,100.0,True
SAN MARTIN DEL CESAR,SAN MARTIN DEL CESAR,20770,core_oficial_exacto_depto,100.0,True
CANALATE - CORDOBA,CANALATE CORDOBA,23090,fuzzy_corto_con_depto,95.5,True
CANALETA-CORDOBA,CANALETA CORDOBA,23090,fuzzy_corto_con_depto,95.5,True
Municipal Chinú Córdoba,MUNICIPAL CHINU CORDOBA,23182,core_oficial_exacto,100.0,True
SAN ANDRÉS SOTAVENTO,SAN ANDRES SOTAVENTO,23670,core_oficial_exacto,100.0,True
SAN BERNADO DEL VIENTO,SAN BERNADO DEL VIENTO,23675,fuzzy_corto_fuerte,97.3,True
SAN CARLOS,SAN CARLOS,23678,fuzzy_corto_fuerte,99.0,True
SAN CARLÑOS CÓRDOBA,SAN CARLNOS CORDOBA,23678,fuzzy_corto_fuerte,99.0,True
TIERRAALTA CORDOBA,TIERRAALTA CORDOBA,23807,fuzzy_corto_fuerte,99.0,True
TIERRALATA-CORDOBA,TIERRALATA CORDOBA,23807,fuzzy_corto_fuerte,99.0,True
ANAPOINA CUNDINAMARCA,ANAPOINA CUNDINAMARCA,25035,fuzzy_corto_con_depto,95.5,True
CAPARRAP CUNDINAMARCA,CAPARRAP CUNDINAMARCA,25148,fuzzy_corto_fuerte,99.0,True
CARMEN DE CURUPA CUNDINAMARCA,CARMEN DE CURUPA CUNDINAMARCA,25154,fuzzy_corto_fuerte,99.0,True
DE CARMEN DE CARUPA CUNDINAMARCA,DE CARMEN DE CARUPA CUNDINAMARCA,25154,core_oficial_exacto,100.0,True
CHA Cundinamarca,CHA CUNDINAMARCA,25175,fuzzy_corto_con_depto,93.71,True
CHPAQUE-CUNDINAMARCA,CHPAQUE CUNDINAMARCA,25178,fuzzy_corto_fuerte,99.0,True
PEÑÓN CUNDINAMARCA,PENON CUNDINAMARCA,25258,core_oficial_exacto_depto,100.0,True
ROSAL CUNDINAMARCA,ROSAL CUNDINAMARCA,25260,core_oficial_exacto,100.0,True
FACATIVA CUNDINAMARCA,FACATIVA CUNDINAMARCA,25269,fuzzy_corto_fuerte,96.89,True
FUAGASUGA CUNDINAMARCA,FUAGASUGA CUNDINAMARCA,25290,fuzzy_corto_fuerte,99.0,True
Fusagasugá    de Cundinamarca,FUSAGASUGA DE CUNDINAMARCA,25290,core_oficial_exacto,100.0,True
GUTIEREZ CUNDINAMARCA,GUTIEREZ CUNDINAMARCA,25339,fuzzy_corto_fuerte,99.0,True
CALERA,CALERA,25377,core_oficial_exacto,100.0,True
MUNICIPAL DE LA CALERA,MUNICIPAL DE LA CALERA,25377,core_oficial_exacto,100.0,True
Mesa Cundinamarca,MESA CUNDINAMARCA,25386,core_oficial_exacto,100.0,True
La Vega,LA VEGA,25402,fuzzy_corto_fuerte,99.0,True
VEGA,VEGA,25402,fuzzy_corto_fuerte,99.0,True
"VEGA , CUNDINAMARCA",VEGA CUNDINAMARCA,25402,core_oficial_exacto_depto,100.0,True
VEGA CUNDINAMARCA,VEGA CUNDINAMARCA,25402,core_oficial_exacto_depto,100.0,True
LANGUAZAQUE CUNDINAMARCA,LANGUAZAQUE CUNDINAMARCA,25407,fuzzy_corto_fuerte,98.91,True
LEGUAZAQUE CUNDINAMARCA,LEGUAZAQUE CUNDINAMARCA,25407,fuzzy_corto_fuerte,99.0,True
MADID CUNDINAMARCA,MADID CUNDINAMARCA,25430,fuzzy_corto_fuerte,98.91,True
NARIÑO - CUNDINAMARCA,NARINO CUNDINAMARCA,25483,core_oficial_exacto_depto,100.0,True
NARIÑO -CUNDINAMARCA,NARINO CUNDINAMARCA,25483,core_oficial_exacto_depto,100.0,True
NARIÑO CUNDINAMARCA,NARINO CUNDINAMARCA,25483,core_oficial_exacto_depto,100.0,True
Venecia,VENECIA,25506,fuzzy_corto_fuerte,99.0,True
"Puerto Salgar ,m Cundinamarca",PUERTO SALGAR M CUNDINAMARCA,25572,fuzzy_corto_fuerte,99.0,True
SAN BERNARDO DE CUNDINAMARCA,SAN BERNARDO DE CUNDINAMARCA,25649,core_oficial_exacto_depto,100.0,True
DE SOACHA CUNDINAMARCA,DE SOACHA CUNDINAMARCA,25754,core_oficial_exacto,100.0,True
SUBACHOCQUE CUNDINAMARCA,SUBACHOCQUE CUNDINAMARCA,25769,fuzzy_corto_fuerte,99.0,True
Municipal Susa,MUNICIPAL SUSA,25779,core_oficial_exacto,100.0,True
TONCANCIPÁ-CUNDINAMARCA,TONCANCIPA CUNDINAMARCA,25817,fuzzy_corto_fuerte,99.0,True
TONCAONCIPÁ-CUNDINAMARCA,TONCAONCIPA CUNDINAMARCA,25817,fuzzy_corto_fuerte,98.0,True
UBATE,UBATE,25843,alias_manual_exacto,99.0,True
UBATÉ  CUNDINAMARCA,UBATE CUNDINAMARCA,25843,alias_manual_exacto,99.0,True
"UBATÉ , CUNDINAMARCA",UBATE CUNDINAMARCA,25843,alias_manual_exacto,99.0,True
UBATÉ - CUNDINAMARCA,UBATE CUNDINAMARCA,25843,alias_manual_exacto,99.0,True
UBATÉ – CUNDINAMARCA,UBATE CUNDINAMARCA,25843,alias_manual_exacto,99.0,True
UBATÉ –CUNDINAMARCA,UBATE CUNDINAMARCA,25843,alias_manual_exacto,99.0,True
Ubaté,UBATE,25843,alias_manual_exacto,99.0,True
Ubaté ( Cundinamarca ),UBATE CUNDINAMARCA,25843,alias_manual_exacto,99.0,True
Ubaté Cundinamarca,UBATE CUNDINAMARCA,25843,alias_manual_exacto,99.0,True
Ubaté-Cundinamarca,UBATE CUNDINAMARCA,25843,alias_manual_exacto,99.0,True
EL CARMEN DEL DARIEN,EL CARMEN DEL DARIEN,27150,core_oficial_exacto,100.0,True
LITORAL DEL SAN JUAN,LITORAL DEL SAN JUAN,27250,core_oficial_exacto,100.0,True
IISTMINA-CHOCO,IISTMINA CHOCO,27361,fuzzy_corto_fuerte,99.0,True
ISTMINIA-CHOCO,ISTMINIA CHOCO,27361,fuzzy_corto_fuerte,99.0,True
ITSMINA CHOCÓ,ITSMINA CHOCO,27361,fuzzy_corto_con_depto,93.71,True
RIOSUCIO,RIOSUCIO,27615,fuzzy_corto_fuerte,99.0,True
EL AGRADO,EL AGRADO,41013,core_oficial_exacto,100.0,True
EL AGRADO HUILA,EL AGRADO HUILA,41013,core_oficial_exacto,100.0,True
"El Agrado , Huila",EL AGRADO HUILA,41013,core_oficial_exacto,100.0,True
El Agrado -Huila,EL AGRADO HUILA,41013,core_oficial_exacto,100.0,True
El Agrado Huila .,EL AGRADO HUILA,41013,core_oficial_exacto,100.0,True
AIPE JUILA,AIPE JUILA,41016,alias_manual_exacto,99.0,True
APE HUILA,APE HUILA,41016,fuzzy_corto_con_depto,93.71,True
CAMPO ALEGRE HUILA,CAMPO ALEGRE HUILA,41132,fuzzy_corto_fuerte,99.0,True
GAZON HUILA,GAZON HUILA,41298,fuzzy_corto_fuerte,98.91,True
GIGIANTE HUILA,GIGIANTE HUILA,41306,fuzzy_corto_fuerte,99.0,True
EL HOBO HUILA,EL HOBO HUILA,41349,core_oficial_exacto,100.0,True
El Hobo,EL HOBO,41349,core_oficial_exacto,100.0,True
Argentina Huila,ARGENTINA HUILA,41378,core_oficial_exacto,100.0,True
PLATA HUILA,PLATA HUILA,41396,core_oficial_exacto,100.0,True
NATALAGA HUILA,NATALAGA HUILA,41483,fuzzy_corto_con_depto,93.71,True
PALESTINA,PALESTINA,41530,fuzzy_corto_fuerte,99.0,True
EL PITAL - HUILA,EL PITAL HUILA,41548,core_oficial_exacto,100.0,True
El Pital,EL PITAL,41548,core_oficial_exacto,100.0,True
El Pital -Huila,EL PITAL HUILA,41548,core_oficial_exacto,100.0,True
El Pital Huila,EL PITAL HUILA,41548,core_oficial_exacto,100.0,True
SANTA MARA - HUILA,SANTA MARA HUILA,41676,fuzzy_corto_fuerte,99.0,True
Santa María,SANTA MARIA,41676,fuzzy_corto_fuerte,99.0,True
VILLA VIEJA HUILA,VILLA VIEJA HUILA,41872,fuzzy_corto_fuerte,99.0,True
RIOACHA - LA GUAJIRA,RIOACHA LA GUAJIRA,44001,fuzzy_corto_fuerte,99.0,True
RIOAHACHA LA GUAJIRA,RIOAHACHA LA GUAJIRA,44001,fuzzy_corto_fuerte,99.0,True
RIOHACHA GUAJIRA,RIOHACHA GUAJIRA,44001,core_oficial_exacto,100.0,True
ALBANIA-GUAJIRA,ALBANIA GUAJIRA,44035,core_oficial_exacto_depto,100.0,True
BARRANACAS LA GUAJIRA,BARRANACAS LA GUAJIRA,44078,fuzzy_corto_fuerte,99.0,True
BARRANCA - LA GUAJIRA,BARRANCA LA GUAJIRA,44078,fuzzy_corto_fuerte,99.0,True
BARRANCAS GUAJIRA,BARRANCAS GUAJIRA,44078,core_oficial_exacto,100.0,True
BARRANCAS LAGUAJIRA,BARRANCAS LAGUAJIRA,44078,core_oficial_exacto,100.0,True
DIBULLA GUAJIRA,DIBULLA GUAJIRA,44090,core_oficial_exacto,100.0,True
DISTRACION LA GUAJIRA,DISTRACION LA GUAJIRA,44098,fuzzy_corto_fuerte,99.0,True
Molino La Guajira,MOLINO LA GUAJIRA,44110,core_oficial_exacto,100.0,True
HATANUEVO LA GUAJIRA,HATANUEVO LA GUAJIRA,44378,fuzzy_corto_fuerte,96.89,True
HATONUEVO GUAJIRA,HATONUEVO GUAJIRA,44378,core_oficial_exacto,100.0,True
SAN JUA DEL CESAR LA GUAJIRA,SAN JUA DEL CESAR LA GUAJIRA,44650,fuzzy_corto_fuerte,99.0,True
SAN JUAN DEL CESAR  LA GUAJIRA,SAN JUAN DEL CESAR LA GUAJIRA,44650,core_oficial_exacto,100.0,True
"SAN JUAN DEL CESAR , LA GUAJIRA",SAN JUAN DEL CESAR LA GUAJIRA,44650,core_oficial_exacto,100.0,True
SAN JUAN DEL CESAR - LA GUAJIRA,SAN JUAN DEL CESAR LA GUAJIRA,44650,core_oficial_exacto,100.0,True
SAN JUAN DEL CESAR GUAJIRA,SAN JUAN DEL CESAR GUAJIRA,44650,core_oficial_exacto,100.0,True
SAN JUAN DEL CESAR LA GUAJIRA,SAN JUAN DEL CESAR LA GUAJIRA,44650,core_oficial_exacto,100.0,True
SAN JUAN DEL CESAR – LA GUAJIRA,SAN JUAN DEL CESAR LA GUAJIRA,44650,core_oficial_exacto,100.0,True
"SAN JUAN DEL CESAR, LA GUAJIRA",SAN JUAN DEL CESAR LA GUAJIRA,44650,core_oficial_exacto,100.0,True
SAN JUAN DEL CESAR- LA GUAJIRA,SAN JUAN DEL CESAR LA GUAJIRA,44650,core_oficial_exacto,100.0,True
SAN JUAN DEL CESAR-LA GUAJIRA,SAN JUAN DEL CESAR LA GUAJIRA,44650,core_oficial_exacto,100.0,True
SAN JUAN DELCESAR,SAN JUAN DELCESAR,44650,fuzzy_corto_fuerte,97.14,True
"San Juan del Cesar , Guajira",SAN JUAN DEL CESAR GUAJIRA,44650,core_oficial_exacto,100.0,True
"San Juan del Cesar - La Guajira ,",SAN JUAN DEL CESAR LA GUAJIRA,44650,core_oficial_exacto,100.0,True
DE SANTA MARTA MAGDALENA,DE SANTA MARTA MAGDALENA,47001,core_oficial_exacto,100.0,True
SANTA MARTA D.T.C.H. - MAGDALENA,SANTA MARTA D T C H MAGDALENA,47001,fuzzy_corto_con_depto,92.62,True
SANTA MARTA D.T.C.H. – - MAGDALENA,SANTA MARTA D T C H MAGDALENA,47001,fuzzy_corto_con_depto,92.62,True
SANTA MARTA D.T.C.H. – MAGDALENA,SANTA MARTA D T C H MAGDALENA,47001,fuzzy_corto_con_depto,92.62,True
EL DIFICIL MAGDALENA,EL DIFICIL MAGDALENA,47058,alias_manual_exacto,99.0,True
El Difícil,EL DIFICIL,47058,alias_manual_exacto,99.0,True
CHIBOLO MAGDALENA,CHIBOLO MAGDALENA,47170,fuzzy_corto_con_depto,93.71,True
CIENAGA DE MAGDALENA,CIENAGA DE MAGDALENA,47189,core_oficial_exacto,100.0,True
Cenaga Magdalena,CENAGA MAGDALENA,47189,fuzzy_corto_fuerte,99.0,True
de Ciénaga Magdalena,DE CIENAGA MAGDALENA,47189,core_oficial_exacto,100.0,True
CONCORDIA,CONCORDIA,47205,fuzzy_corto_fuerte,99.0,True
BANCO,BANCO,47245,core_oficial_exacto,100.0,True
"BANCO , MAGDALENA",BANCO MAGDALENA,47245,core_oficial_exacto,100.0,True
BANCO MAGDALENA,BANCO MAGDALENA,47245,core_oficial_exacto,100.0,True
RETEN MAGDALENA,RETEN MAGDALENA,47268,core_oficial_exacto,100.0,True
elreten magdalena,ELRETEN MAGDALENA,47268,fuzzy_corto_fuerte,99.0,True
EL PLATO MAGDALENA,EL PLATO MAGDALENA,47555,core_oficial_exacto,100.0,True
PUEBLO VIEJO MAGDALENA,PUEBLO VIEJO MAGDALENA,47570,fuzzy_corto_fuerte,99.0,True
SALAMINA,SALAMINA,47675,fuzzy_corto_fuerte,99.0,True
TENEFIFE MAGDALENA,TENEFIFE MAGDALENA,47798,fuzzy_corto_con_depto,95.5,True
VILAVICENCIO META,VILAVICENCIO META,50001,fuzzy_corto_fuerte,99.0,True
VILLA VICENCIO,VILLA VICENCIO,50001,fuzzy_corto_fuerte,96.3,True
DE ACACIAS META,DE ACACIAS META,50006,core_oficial_exacto,100.0,True
CASTILA LA NUEVA META,CASTILA LA NUEVA META,50150,fuzzy_corto_fuerte,99.0,True
CASTILLO - META,CASTILLO META,50251,core_oficial_exacto,100.0,True
CASTILLO META,CASTILLO META,50251,core_oficial_exacto,100.0,True
EL CASTILO META,EL CASTILO META,50251,fuzzy_corto_fuerte,99.0,True
FUENTEDEORO  META,FUENTEDEORO META,50287,fuzzy_corto_fuerte,99.0,True
FUENTEDEORO - META,FUENTEDEORO META,50287,fuzzy_corto_fuerte,99.0,True
FUENTEDEORO META,FUENTEDEORO META,50287,fuzzy_corto_fuerte,99.0,True
"Fuentedeoro, Meta",FUENTEDEORO META,50287,fuzzy_corto_fuerte,99.0,True
DE GRANADA META,DE GRANADA META,50313,core_oficial_exacto_depto,100.0,True
GANADA - META,GANADA META,50313,fuzzy_corto_fuerte,99.0,True
GRANADA  DEL META,GRANADA DEL META,50313,core_oficial_exacto_depto,100.0,True
GRANDA META,GRANDA META,50313,fuzzy_corto_fuerte,99.0,True
Granada,GRANADA,50313,fuzzy_corto_fuerte,99.0,True
GUAMAL,GUAMAL,50318,fuzzy_corto_fuerte,99.0,True
MACARENA,MACARENA,50350,core_oficial_exacto,100.0,True
MACARENA META,MACARENA META,50350,core_oficial_exacto,100.0,True
DE PUERTO LOPEZ META,DE PUERTO LOPEZ META,50573,core_oficial_exacto,100.0,True
PUERTLOPEZ - META,PUERTLOPEZ META,50573,fuzzy_corto_fuerte,98.91,True
PURTO LOPEZ - META,PURTO LOPEZ META,50573,fuzzy_corto_fuerte,99.0,True
Puerto Rico,PUERTO RICO,50590,fuzzy_corto_fuerte,99.0,True
"San Carlos Guaroa, Meta",SAN CARLOS GUAROA META,50680,core_oficial_exacto,100.0,True
SAN JUAN ARAMA,SAN JUAN ARAMA,50683,core_oficial_exacto,100.0,True
SAN MARTIN,SAN MARTIN,50689,fuzzy_corto_fuerte,99.0,True
VISTA HERMOSA ( META,VISTA HERMOSA META,50711,fuzzy_corto_fuerte,99.0,True
VISTA HERMOSA ( META ),VISTA HERMOSA META,50711,fuzzy_corto_fuerte,99.0,True
VISTA HERMOSA META,VISTA HERMOSA META,50711,fuzzy_corto_fuerte,99.0,True
"VISTA HERMOSA, META",VISTA HERMOSA META,50711,fuzzy_corto_fuerte,99.0,True
Vista Hermosa,VISTA HERMOSA,50711,fuzzy_corto_fuerte,96.0,True
SAN JUA DE PASTO,SAN JUA DE PASTO,52001,fuzzy_corto_fuerte,96.3,True
SAN JUA N DE PASTO,SAN JUA N DE PASTO,52001,fuzzy_corto_fuerte,96.55,True
SAN JUAN  DE PASTO,SAN JUAN DE PASTO,52001,alias_manual_exacto,99.0,True
