valor_original,valor_normalizado,raw_norm,stripped,codigo_dane_sugerido,nombre_dane_sugerido,departamento_sugerido,metodo_nuevo,confianza_nueva,estado_revision,motivo,top_1_codigo,top_1_nombre,top_1_departamento,top_1_score_nuevo,top_2_codigo,top_2_nombre,top_2_departamento,top_2_score_nuevo,top_3_codigo,top_3_nombre,top_3_departamento,top_3_score_nuevo
Urrao - Antioquia,URRAO ANTIOQUIA,URRAO ANTIOQUIA,URRAO,5847,URRAO,ANTIOQUIA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Urrao Antioquia,URRAO ANTIOQUIA,URRAO ANTIOQUIA,URRAO,5847,URRAO,ANTIOQUIA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Usiacuri,USIACURI,USIACURI,USIACURI,8849,USIACURÍ,ATLÁNTICO,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Usiacurí,USIACURI,USIACURI,USIACURI,8849,USIACURÍ,ATLÁNTICO,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Usiacurí- Atlántico,USIACURI ATLANTICO,USIACURI ATLANTICO,USIACURI,8849,USIACURÍ,ATLÁNTICO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VALENCIA,VALENCIA,VALENCIA,VALENCIA,23855,VALENCIA,CÓRDOBA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
VALENCIA CORDOBA,VALENCIA CORDOBA,VALENCIA CORDOBA,VALENCIA,23855,VALENCIA,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VALENCIA-CORDOBA,VALENCIA CORDOBA,VALENCIA CORDOBA,VALENCIA,23855,VALENCIA,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VALLE DE GUAMUEZ,VALLE DE GUAMUEZ,VALLE DE GUAMUEZ,VALLE DE GUAMUEZ,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,86865,VALLE DEL GUAMUEZ,PUTUMAYO,96.97,68855,VALLE DE SAN JOSÉ,SANTANDER,66.67,73854,VALLE DE SAN JUAN,TOLIMA,66.67
VALLE DE GUAMUEZ PUTUMAYO,VALLE DE GUAMUEZ PUTUMAYO,VALLE DE GUAMUEZ PUTUMAYO,VALLE DE GUAMUEZ,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,86865,VALLE DEL GUAMUEZ,PUTUMAYO,100.00,68855,VALLE DE SAN JOSÉ,SANTANDER,66.67,73854,VALLE DE SAN JUAN,TOLIMA,66.67
VALLE DE SAN JOSE,VALLE DE SAN JOSE,VALLE DE SAN JOSE,VALLE DE SAN JOSE,68855,VALLE DE SAN JOSÉ,SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
VALLE DE SAN JUAN TOLIMA,VALLE DE SAN JUAN TOLIMA,VALLE DE SAN JUAN TOLIMA,VALLE DE SAN JUAN,73854,VALLE DE SAN JUAN,TOLIMA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VALLE DEL GUAMUEZ,VALLE DEL GUAMUEZ,VALLE DEL GUAMUEZ,VALLE DEL GUAMUEZ,86865,VALLE DEL GUAMUEZ,PUTUMAYO,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
VALLE DEL GUAMUEZ ( LA HORMIGA ),VALLE DEL GUAMUEZ LA HORMIGA,VALLE DEL GUAMUEZ LA HORMIGA,VALLE DEL GUAMUEZ LA HORMIGA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,86865,VALLE DEL GUAMUEZ,PUTUMAYO,75.56,68855,VALLE DE SAN JOSÉ,SANTANDER,48.89,73854,VALLE DE SAN JUAN,TOLIMA,48.89
VALLE DEL GUAMUEZ - PUTUMAYO,VALLE DEL GUAMUEZ PUTUMAYO,VALLE DEL GUAMUEZ PUTUMAYO,VALLE DEL GUAMUEZ,86865,VALLE DEL GUAMUEZ,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VALLE DEL GUAMUEZ -PUTUMAYO,VALLE DEL GUAMUEZ PUTUMAYO,VALLE DEL GUAMUEZ PUTUMAYO,VALLE DEL GUAMUEZ,86865,VALLE DEL GUAMUEZ,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VALLE DEL GUAMUEZ LA HORMIGA PUTUMAYO,VALLE DEL GUAMUEZ LA HORMIGA PUTUMAYO,VALLE DEL GUAMUEZ LA HORMIGA PUTUMAYO,VALLE DEL GUAMUEZ LA HORMIGA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,86865,VALLE DEL GUAMUEZ,PUTUMAYO,79.56,68855,VALLE DE SAN JOSÉ,SANTANDER,48.89,73854,VALLE DE SAN JUAN,TOLIMA,48.89
VALLE DEL GUAMUEZ PUTUMAYO,VALLE DEL GUAMUEZ PUTUMAYO,VALLE DEL GUAMUEZ PUTUMAYO,VALLE DEL GUAMUEZ,86865,VALLE DEL GUAMUEZ,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VALLE DEL GUAMUEZ-PUTUMAYO,VALLE DEL GUAMUEZ PUTUMAYO,VALLE DEL GUAMUEZ PUTUMAYO,VALLE DEL GUAMUEZ,86865,VALLE DEL GUAMUEZ,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VALLEDUPAR,VALLEDUPAR,VALLEDUPAR,VALLEDUPAR,20001,VALLEDUPAR,CESAR,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
VALLEDUPAR  CESAR,VALLEDUPAR CESAR,VALLEDUPAR CESAR,VALLEDUPAR,20001,VALLEDUPAR,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"VALLEDUPAR , CESAR",VALLEDUPAR CESAR,VALLEDUPAR CESAR,VALLEDUPAR,20001,VALLEDUPAR,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VALLEDUPAR - CESAR,VALLEDUPAR CESAR,VALLEDUPAR CESAR,VALLEDUPAR,20001,VALLEDUPAR,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VALLEDUPAR - CESAR No. 1451 Piso 4 ° Edificio Milenium,VALLEDUPAR CESAR NO 1451 PISO 4 EDIFICIO MILENIUM,VALLEDUPAR CESAR NO 1451 PISO 4 EDIFICIO MILENIUM,VALLEDUPAR NO 1451 PISO 4 EDIFICIO MILENIUM,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20001,VALLEDUPAR,CESAR,41.74,68855,VALLE DE SAN JOSÉ,SANTANDER,36.67,5664,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,35.29
VALLEDUPAR 2023-6896,VALLEDUPAR 2023 6896,VALLEDUPAR 2023 6896,VALLEDUPAR 2023 6896,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20001,VALLEDUPAR,CESAR,66.67,68855,VALLE DE SAN JOSÉ,SANTANDER,43.24,73854,VALLE DE SAN JUAN,TOLIMA,43.24
VALLEDUPAR CESAR,VALLEDUPAR CESAR,VALLEDUPAR CESAR,VALLEDUPAR,20001,VALLEDUPAR,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VALLEDUPAR CESAR Palacio de Justicia 5 ° Piso Calle 14 Carrera 14,VALLEDUPAR CESAR PALACIO DE JUSTICIA 5 PISO CALLE 14 CARRERA 14,VALLEDUPAR CESAR PALACIO DE JUSTICIA 5 PISO CALLE 14 CARRERA 14,VALLEDUPAR PALACIO DE JUSTICIA 5 PISO CALLE 14 CARRERA 14,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13655,SAN JACINTO DEL CAUCA,BOLÍVAR,35.90,73148,CARMEN DE APICALÁ,TOLIMA,35.14,68524,PALMAS DEL SOCORRO,SANTANDER,34.67
"VALLEDUPAR La Gloria Cesar ,",VALLEDUPAR LA GLORIA CESAR,VALLEDUPAR LA GLORIA CESAR,VALLEDUPAR LA GLORIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20001,VALLEDUPAR,CESAR,70.67,20383,LA GLORIA,CESAR,66.07,86865,VALLE DEL GUAMUEZ,PUTUMAYO,54.05
VALLEDUPAR SMTTV / 8796,VALLEDUPAR SMTTV 8796,VALLEDUPAR SMTTV 8796,VALLEDUPAR SMTTV 8796,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20001,VALLEDUPAR,CESAR,64.52,68855,VALLE DE SAN JOSÉ,SANTANDER,47.37,73854,VALLE DE SAN JUAN,TOLIMA,47.37
"VALLEDUPAR, CESAR",VALLEDUPAR CESAR,VALLEDUPAR CESAR,VALLEDUPAR,20001,VALLEDUPAR,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VALLEDUPAR-CESAR,VALLEDUPAR CESAR,VALLEDUPAR CESAR,VALLEDUPAR,20001,VALLEDUPAR,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VALLEDU´PAR,VALLEDU PAR,VALLEDU PAR,VALLEDU PAR,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20001,VALLEDUPAR,CESAR,95.24,68855,VALLE DE SAN JOSÉ,SANTANDER,57.14,73854,VALLE DE SAN JUAN,TOLIMA,57.14
VALPARAISO,VALPARAISO,VALPARAISO,VALPARAISO,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,5856,VALPARAÍSO,ANTIOQUIA,100.00,18860,VALPARAÍSO,CAQUETÁ,100.00,73026,ALVARADO,TOLIMA,66.67
VEGA,VEGA,VEGA,VEGA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,19397,LA VEGA,CAUCA,72.73,25402,LA VEGA,CUNDINAMARCA,72.73,5858,VEGACHÍ,ANTIOQUIA,72.73
"VEGA , CUNDINAMARCA",VEGA CUNDINAMARCA,VEGA CUNDINAMARCA,VEGA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25402,LA VEGA,CUNDINAMARCA,76.73,25862,VERGARA,CUNDINAMARCA,76.73,19397,LA VEGA,CAUCA,72.73
VEGA CUNDINAMARCA,VEGA CUNDINAMARCA,VEGA CUNDINAMARCA,VEGA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25402,LA VEGA,CUNDINAMARCA,76.73,25862,VERGARA,CUNDINAMARCA,76.73,19397,LA VEGA,CAUCA,72.73
VENADILLO,VENADILLO,VENADILLO,VENADILLO,73861,VENADILLO,TOLIMA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
VENADILLO TOLIMA,VENADILLO TOLIMA,VENADILLO TOLIMA,VENADILLO,73861,VENADILLO,TOLIMA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VENECIA ANTIOQUIA,VENECIA ANTIOQUIA,VENECIA ANTIOQUIA,VENECIA,5861,VENECIA,ANTIOQUIA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
VENECIA-CUNDINAMARCA,VENECIA CUNDINAMARCA,VENECIA CUNDINAMARCA,VENECIA,25506,VENECIA,CUNDINAMARCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
VENTAQUEMADA,VENTAQUEMADA,VENTAQUEMADA,VENTAQUEMADA,15861,VENTAQUEMADA,BOYACÁ,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
VENTAQUEMADA - BOYACA,VENTAQUEMADA BOYACA,VENTAQUEMADA BOYACA,VENTAQUEMADA,15861,VENTAQUEMADA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VENTAQUEMADA BOYACÁ,VENTAQUEMADA BOYACA,VENTAQUEMADA BOYACA,VENTAQUEMADA,15861,VENTAQUEMADA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VENTAQUEMADA – BOYACA,VENTAQUEMADA BOYACA,VENTAQUEMADA BOYACA,VENTAQUEMADA,15861,VENTAQUEMADA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VERSALLES VALLE,VERSALLES VALLE,VERSALLES VALLE,VERSALLES VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76863,VERSALLES,VALLE DEL CAUCA,75.00,25368,JERUSALÉN,CUNDINAMARCA,50.00,15407,VILLA DE LEYVA,BOYACÁ,48.28
VERSALLES VALLE DEL CAUCA,VERSALLES VALLE DEL CAUCA,VERSALLES VALLE DEL CAUCA,VERSALLES,76863,VERSALLES,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VETAS,VETAS,VETAS,VETAS,68867,VETAS,SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
VIANÍ,VIANI,VIANI,VIANI,25867,VIANÍ,CUNDINAMARCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
VICTORIA CALDAS,VICTORIA CALDAS,VICTORIA CALDAS,VICTORIA,17867,VICTORIA,CALDAS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VICTORIA VALLE,VICTORIA VALLE,VICTORIA VALLE,VICTORIA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,17867,VICTORIA,CALDAS,72.73,15401,LA VICTORIA,BOYACÁ,64.00,76403,LA VICTORIA,VALLE DEL CAUCA,64.00
VICTORIA-CALDAS,VICTORIA CALDAS,VICTORIA CALDAS,VICTORIA,17867,VICTORIA,CALDAS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VIILA DEL ROSARIO,VIILA DEL ROSARIO,VIILA DEL ROSARIO,VIILA DEL ROSARIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,94.12,13030,ALTOS DEL ROSARIO,BOLÍVAR,76.47,52256,EL ROSARIO,NARIÑO,74.07
VIILA DEL ROSARIO NORTE DE SANTANDER,VIILA DEL ROSARIO NORTE DE SANTANDER,VIILA DEL ROSARIO NORTE DE SANTANDER,VIILA DEL ROSARIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,98.12,13030,ALTOS DEL ROSARIO,BOLÍVAR,76.47,52256,EL ROSARIO,NARIÑO,74.07
VIJES - VALLE DEL CAUCA,VIJES VALLE DEL CAUCA,VIJES VALLE DEL CAUCA,VIJES,76869,VIJES,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VIJES VALLE,VIJES VALLE,VIJES VALLE,VIJES VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76863,VERSALLES,VALLE DEL CAUCA,70.00,76869,VIJES,VALLE DEL CAUCA,62.50,73622,RONCESVALLES,TOLIMA,60.87
VIJES VALLE DEL CAUCA,VIJES VALLE DEL CAUCA,VIJES VALLE DEL CAUCA,VIJES,76869,VIJES,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VILA DEL ROSARIO,VILA DEL ROSARIO,VILA DEL ROSARIO,VILA DEL ROSARIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,96.97,13030,ALTOS DEL ROSARIO,BOLÍVAR,78.79,52256,EL ROSARIO,NARIÑO,76.92
VILAL DEL ROSARIO,VILAL DEL ROSARIO,VILAL DEL ROSARIO,VILAL DEL ROSARIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,94.12,13030,ALTOS DEL ROSARIO,BOLÍVAR,82.35,52256,EL ROSARIO,NARIÑO,74.07
VILLA DE LEIVA,VILLA DE LEIVA,VILLA DE LEIVA,VILLA DE LEIVA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15407,VILLA DE LEYVA,BOYACÁ,92.86,17272,FILADELFIA,CALDAS,66.67,19845,VILLA RICA,CAUCA,66.67
VILLA DE LEIVA - BOYACÁ,VILLA DE LEIVA BOYACA,VILLA DE LEIVA BOYACA,VILLA DE LEIVA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15407,VILLA DE LEYVA,BOYACÁ,96.86,17272,FILADELFIA,CALDAS,66.67,19845,VILLA RICA,CAUCA,66.67
VILLA DE LEYVA - BOYACÁ,VILLA DE LEYVA BOYACA,VILLA DE LEYVA BOYACA,VILLA DE LEYVA,15407,VILLA DE LEYVA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VILLA DE ROSARIO NORTE DE SANTANDER,VILLA DE ROSARIO NORTE DE SANTANDER,VILLA DE ROSARIO NORTE DE SANTANDER,VILLA DE ROSARIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,100.00,13030,ALTOS DEL ROSARIO,BOLÍVAR,72.73,73870,VILLAHERMOSA,TOLIMA,71.43
VILLA DEL  ROSARIO,VILLA DEL ROSARIO,VILLA DEL ROSARIO,VILLA DEL ROSARIO,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
VILLA DEL ROSARIO - NORTE DE SANTANDER,VILLA DEL ROSARIO NORTE DE SANTANDER,VILLA DEL ROSARIO NORTE DE SANTANDER,VILLA DEL ROSARIO,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VILLA DEL ROSARIO NORTE DE SANTANDERÇ,VILLA DEL ROSARIO NORTE DE SANTANDERC,VILLA DEL ROSARIO NORTE DE SANTANDERC,VILLA DEL ROSARIO NORTE DE SANTANDERC,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,62.96,25843,VILLA DE SAN DIEGO DE UBATÉ,CUNDINAMARCA,62.50,54553,PUERTO SANTANDER,NORTE DE SANTANDER,49.06
VILLA DEL ROSARIO SANTANDER,VILLA DEL ROSARIO SANTANDER,VILLA DEL ROSARIO SANTANDER,VILLA DEL ROSARIO,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VILLA DEL ROSARIO- NORTE DE SANTANDER,VILLA DEL ROSARIO NORTE DE SANTANDER,VILLA DEL ROSARIO NORTE DE SANTANDER,VILLA DEL ROSARIO,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VILLA DEL ROSARIO},VILLA DEL ROSARIO,VILLA DEL ROSARIO,VILLA DEL ROSARIO,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
VILLA DEL Rosario Norte de Santander,VILLA DEL ROSARIO NORTE DE SANTANDER,VILLA DEL ROSARIO NORTE DE SANTANDER,VILLA DEL ROSARIO,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VILLA DELROSARIO,VILLA DELROSARIO,VILLA DELROSARIO,VILLA DELROSARIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,96.97,13030,ALTOS DEL ROSARIO,BOLÍVAR,72.73,73870,VILLAHERMOSA,TOLIMA,71.43
VILLA DER ROSARIO,VILLA DER ROSARIO,VILLA DER ROSARIO,VILLA DER ROSARIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,94.12,13030,ALTOS DEL ROSARIO,BOLÍVAR,70.59,73870,VILLAHERMOSA,TOLIMA,68.97
VILLA GARZON PUTUMAYO,VILLA GARZON PUTUMAYO,VILLA GARZON PUTUMAYO,VILLA GARZON,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,86885,VILLAGARZÓN,PUTUMAYO,99.65,54871,VILLA CARO,NORTE DE SANTANDER,81.82,25873,VILLAPINZÓN,CUNDINAMARCA,69.57
VILLA PINZON,VILLA PINZON,VILLA PINZON,VILLA PINZON,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25873,VILLAPINZÓN,CUNDINAMARCA,95.65,47258,EL PIÑÓN,MAGDALENA,70.00,86885,VILLAGARZÓN,PUTUMAYO,69.57
VILLA RICA,VILLA RICA,VILLA RICA,VILLA RICA,19845,VILLA RICA,CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
VILLA RICA - CAUCA,VILLA RICA CAUCA,VILLA RICA CAUCA,VILLA RICA,19845,VILLA RICA,CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VILLA RICA -CAUCA,VILLA RICA CAUCA,VILLA RICA CAUCA,VILLA RICA,19845,VILLA RICA,CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VILLA RICA CAUCA,VILLA RICA CAUCA,VILLA RICA CAUCA,VILLA RICA,19845,VILLA RICA,CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VILLA ROSARIO,VILLA ROSARIO,VILLA ROSARIO,VILLA ROSARIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,86.67,52256,EL ROSARIO,NARIÑO,78.26,73870,VILLAHERMOSA,TOLIMA,72.00
VILLA Rosario Norte de Santander,VILLA ROSARIO NORTE DE SANTANDER,VILLA ROSARIO NORTE DE SANTANDER,VILLA ROSARIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,90.67,52256,EL ROSARIO,NARIÑO,78.26,54871,VILLA CARO,NORTE DE SANTANDER,73.57
VILLA VICENCIO,VILLA VICENCIO,VILLA VICENCIO,VILLA VICENCIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,50001,VILLAVICENCIO,META,96.30,54871,VILLA CARO,NORTE DE SANTANDER,66.67,19845,VILLA RICA,CAUCA,66.67
VILLA VIEJA HUILA,VILLA VIEJA HUILA,VILLA VIEJA HUILA,VILLA VIEJA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41872,VILLAVIEJA,HUILA,99.24,19845,VILLA RICA,CAUCA,76.19,5376,LA CEJA,ANTIOQUIA,66.67
VILLACARO NORTE DE SANTANDER,VILLACARO NORTE DE SANTANDER,VILLACARO NORTE DE SANTANDER,VILLACARO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54871,VILLA CARO,NORTE DE SANTANDER,98.74,86885,VILLAGARZÓN,PUTUMAYO,80.00,19845,VILLA RICA,CAUCA,73.68
VILLADEL ROSARIO,VILLADEL ROSARIO,VILLADEL ROSARIO,VILLADEL ROSARIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,96.97,52256,EL ROSARIO,NARIÑO,76.92,13030,ALTOS DEL ROSARIO,BOLÍVAR,72.73
VILLAGARZON,VILLAGARZON,VILLAGARZON,VILLAGARZON,86885,VILLAGARZÓN,PUTUMAYO,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
VILLAGARZON PUTUMAYO,VILLAGARZON PUTUMAYO,VILLAGARZON PUTUMAYO,VILLAGARZON,86885,VILLAGARZÓN,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"VILLAGARZON, PUTUMAYO",VILLAGARZON PUTUMAYO,VILLAGARZON PUTUMAYO,VILLAGARZON,86885,VILLAGARZÓN,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VILLAGARZÓN-PUTUMAYO,VILLAGARZON PUTUMAYO,VILLAGARZON PUTUMAYO,VILLAGARZON,86885,VILLAGARZÓN,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VILLAGOMEZ - CUNDINAMARCA,VILLAGOMEZ CUNDINAMARCA,VILLAGOMEZ CUNDINAMARCA,VILLAGOMEZ,25871,VILLAGÓMEZ,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VILLAMARIA  CALDAS,VILLAMARIA CALDAS,VILLAMARIA CALDAS,VILLAMARIA,17873,VILLAMARÍA,CALDAS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VILLAMARIA - CALDAS,VILLAMARIA CALDAS,VILLAMARIA CALDAS,VILLAMARIA,17873,VILLAMARÍA,CALDAS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"VILLAMARIA,CALDAS",VILLAMARIA CALDAS,VILLAMARIA CALDAS,VILLAMARIA,17873,VILLAMARÍA,CALDAS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VILLAMARÍA,VILLAMARIA,VILLAMARIA,VILLAMARIA,17873,VILLAMARÍA,CALDAS,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
"VILLAMARÍA , CALDAS",VILLAMARIA CALDAS,VILLAMARIA CALDAS,VILLAMARIA,17873,VILLAMARÍA,CALDAS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
VILLAMARÍA CALDAS,VILLAMARIA CALDAS,VILLAMARIA CALDAS,VILLAMARIA,17873,VILLAMARÍA,CALDAS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
